t_stat,p_value,CI_1,CI_5,CI_10,i,j,i_sybl,j_sybl,i_sect,j_sect
-4.857503160549084,0.00029837890534321107,-3.897850247842016,-3.3369165849187805,-3.044995958309874,141,265,ECL,LNT,Materials,Utilities
-4.855747700728059,0.00030053957347005427,-3.897850247842016,-3.3369165849187805,-3.044995958309874,41,223,AOS,IFF,Industrials,Materials
-4.855708404130175,0.00030058811013461835,-3.898698617051535,-3.337389584959653,-3.0453242293061766,7,15,ACN,AEP,Information Technology,Utilities
-4.855256676133393,0.0003011465899046625,-3.897850247842016,-3.3369165849187805,-3.044995958309874,346,459,PKI,XEL,Health Care,Utilities
-4.853246666614521,0.00030364355116066564,-3.897850247842016,-3.3369165849187805,-3.044995958309874,242,315,JPM,NOC,Financials,Industrials
-4.852566252068771,0.00030449324276513425,-3.897850247842016,-3.3369165849187805,-3.044995958309874,142,409,ED,TIF,Utilities,Consumer Discretionary
-4.8516344603774835,0.0003056605080147353,-3.8986449589286223,-3.3373596726030224,-3.045303470278411,0,24,A,ALGN,Health Care,Health Care
-4.850863487436089,0.00030662951949958776,-3.897850247842016,-3.3369165849187805,-3.044995958309874,349,370,PNC,RJF,Financials,Financials
-4.847622320222072,0.00031073518453071035,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,249,CAG,KMB,Consumer Staples,Consumer Staples
-4.846388100247009,0.00031231225633779927,-3.9012562600783958,-3.3388147151895495,-3.0463131508802097,161,465,EXPD,XYL,Industrials,Industrials
-4.844603474446556,0.00031460605065787014,-3.898800353430501,-3.337446297549863,-3.045363587298757,310,342,NFLX,PGR,Information Technology,Financials
-4.8439658958081955,0.00031542939983830124,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,189,288,GOOG,MMC,Information Technology,Financials
-4.843627900562643,0.0003158667041590707,-3.898113594160904,-3.3370634263260595,-3.045097871614092,244,384,K,SJM,Consumer Staples,Consumer Staples
-4.839712766904124,0.0003209742259281001,-3.8985380890499317,-3.33730009502917,-3.04526212344888,345,431,PKG,URI,Materials,Industrials
-4.839211523027598,0.00032163375064239936,-3.897850247842016,-3.3369165849187805,-3.044995958309874,134,409,DTE,TIF,Utilities,Consumer Discretionary
-4.838815290001363,0.0003221560130889317,-3.897850247842016,-3.3369165849187805,-3.044995958309874,338,434,PEP,VAR,Consumer Staples,Health Care
-4.838461924305205,0.00032262245117539197,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,289,CAG,MMM,Consumer Staples,Industrials
-4.837714762009366,0.00032361080331486287,-3.897850247842016,-3.3369165849187805,-3.044995958309874,8,248,ADBE,KLAC,Information Technology,Information Technology
-4.83766832623987,0.0003236723235054089,-3.897850247842016,-3.3369165849187805,-3.044995958309874,258,351,LEG,PNW,Consumer Discretionary,Utilities
-4.83593693061307,0.00032597407926632016,-3.897850247842016,-3.3369165849187805,-3.044995958309874,215,266,HRL,LOW,Consumer Staples,Consumer Discretionary
-4.835639057452992,0.00032637163865917583,-3.8981817309425217,-3.3371014170346927,-3.045124238175758,216,425,HSIC,UHS,Health Care,Health Care
-4.835427771681488,0.00032665391175340107,-3.897850247842016,-3.3369165849187805,-3.044995958309874,186,258,GIS,LEG,Consumer Staples,Consumer Discretionary
-4.833949582991916,0.00032863521801511825,-3.897850247842016,-3.3369165849187805,-3.044995958309874,101,375,COO,ROST,Health Care,Consumer Discretionary
-4.83269153607798,0.00033033041727019153,-3.898516606674342,-3.337288118811728,-3.0452538119091113,64,430,BLK,UPS,Financials,Industrials
-4.832400993962102,0.00033072309411829464,-3.8986865709519747,-3.33738286976814,-3.045319569004833,450,459,WLTW,XEL,Financials,Utilities
-4.830879305579446,0.00033278693688494035,-3.899100849622964,-3.337613796181116,-3.0454798277141184,106,286,CRM,MKC,Information Technology,Consumer Staples
-4.830096656303298,0.000333853177247459,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,149,266,EQIX,LOW,Real Estate,Consumer Discretionary
-4.829870793233511,0.00033416148240585525,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,156,CLX,ETN,Consumer Staples,Industrials
-4.829747752218631,0.0003343295479674185,-3.897850247842016,-3.3369165849187805,-3.044995958309874,266,346,LOW,PKI,Consumer Discretionary,Health Care
-4.829583115659408,0.00033455455542243524,-3.897850247842016,-3.3369165849187805,-3.044995958309874,83,236,CHD,ITW,Consumer Staples,Industrials
-4.829426274380436,0.0003347690425322546,-3.898741815166558,-3.3374136658479916,-3.045340941253633,53,175,AYI,FL,Industrials,Consumer Discretionary
-4.82833910432124,0.0003362593780911316,-3.897850247842016,-3.3369165849187805,-3.044995958309874,312,399,NI,SWK,Utilities,Consumer Discretionary
-4.827110783768292,0.00033795076855221775,-3.898730741670605,-3.337407492937369,-3.045336657308084,39,402,ANTM,SYK,Health Care,Health Care
-4.826036438509659,0.00033943673872713907,-3.897850247842016,-3.3369165849187805,-3.044995958309874,10,144,ADM,EIX,Consumer Staples,Utilities
-4.8231652277667445,0.00034343845125097696,-3.897850247842016,-3.3369165849187805,-3.044995958309874,218,399,HSY,SWK,Consumer Staples,Consumer Discretionary
-4.822404434331893,0.00034450626056431894,-3.897850247842016,-3.3369165849187805,-3.044995958309874,59,242,BDX,JPM,Health Care,Financials
-4.821745318563,0.0003454339013903608,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,263,AEP,LMT,Utilities,Industrials
-4.821733323763501,0.0003454508047873802,-3.897850247842016,-3.3369165849187805,-3.044995958309874,117,191,D,GPC,Utilities,Consumer Discretionary
-4.820806591660569,0.0003467591513202214,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,215,AEP,HRL,Utilities,Consumer Staples
-4.819945334927395,0.00034797926588014266,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,149,447,EQIX,WEC,Real Estate,Utilities
-4.819754093252051,0.0003482507427415194,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,441,451,VRTX,WM,Health Care,Industrials
-4.817279513185069,0.00035178166356192005,-3.8980522474018753,-3.3370292207140855,-3.045074131876903,66,225,BMY,INCY,Health Care,Health Care
-4.8168306153464275,0.0003524258065119511,-3.897850247842016,-3.3369165849187805,-3.044995958309874,83,409,CHD,TIF,Consumer Staples,Consumer Discretionary
-4.81658541444255,0.0003527781273006751,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,135,CAG,DUK,Consumer Staples,Utilities
-4.815752110727801,0.00035397796669252356,-3.8994562702041415,-3.3378118870515694,-3.045617294575266,271,406,MA,TDG,Information Technology,Industrials
-4.815108248868715,0.0003549076812034957,-3.898020602503622,-3.3370115759197665,-3.045061885802532,15,330,AEP,ORLY,Utilities,Consumer Discretionary
-4.812435166106299,0.00035879229834389286,-3.897850247842016,-3.3369165849187805,-3.044995958309874,101,265,COO,LNT,Health Care,Utilities
-4.8115605556450705,0.00036007202730116867,-3.898516606674342,-3.337288118811728,-3.0452538119091113,143,430,EFX,UPS,Industrials,Industrials
-4.811111984710298,0.00036073005073827087,-3.8986865709519747,-3.33738286976814,-3.045319569004833,265,450,LNT,WLTW,Utilities,Financials
-4.8107567772893916,0.00036125192350737543,-3.897850247842016,-3.3369165849187805,-3.044995958309874,87,242,CINF,JPM,Financials,Financials
-4.8052830614356985,0.00036938484116903455,-3.897850247842016,-3.3369165849187805,-3.044995958309874,131,459,DOV,XEL,Industrials,Utilities
-4.803482169939196,0.00037209829719914394,-3.8981414139838355,-3.337078937806219,-3.045108637012461,5,425,ABC,UHS,Health Care,Health Care
-4.802948752566932,0.00037290562652341635,-3.897850247842016,-3.3369165849187805,-3.044995958309874,143,240,EFX,JNJ,Industrials,Health Care
-4.80243501293581,0.0003736847401267824,-3.897850247842016,-3.3369165849187805,-3.044995958309874,142,343,ED,PH,Utilities,Industrials
-4.802310150909205,0.00037387433259156345,-3.8986865709519747,-3.33738286976814,-3.045319569004833,332,450,PAYX,WLTW,Information Technology,Financials
-4.800911473410934,0.0003760043359016536,-3.8985380890499317,-3.33730009502917,-3.04526212344888,86,345,CI,PKG,Health Care,Materials
-4.800327472172598,0.00037689708697962463,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,251,390,KMX,SO,Consumer Discretionary,Utilities
-4.8000000792446205,0.00037739844292299487,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,415,CAG,TRV,Consumer Staples,Financials
-4.798556223463521,0.0003796170406533376,-3.897850247842016,-3.3369165849187805,-3.044995958309874,131,218,DOV,HSY,Industrials,Consumer Staples
-4.7977919852276045,0.0003807963409707662,-3.897850247842016,-3.3369165849187805,-3.044995958309874,199,417,HAS,TSN,Consumer Discretionary,Consumer Staples
-4.794945223764192,0.00038521976528468595,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,149,372,EQIX,RMD,Real Estate,Health Care
-4.794721633139618,0.0003855692412732816,-3.899100849622964,-3.337613796181116,-3.0454798277141184,24,106,ALGN,CRM,Health Care,Information Technology
-4.794382993995514,0.00038609911119786053,-3.897850247842016,-3.3369165849187805,-3.044995958309874,80,425,CERN,UHS,Health Care,Health Care
-4.793645904239831,0.0003872548204531496,-3.897850247842016,-3.3369165849187805,-3.044995958309874,143,236,EFX,ITW,Industrials,Industrials
-4.7936087204472955,0.00038731320885612887,-3.897850247842016,-3.3369165849187805,-3.044995958309874,157,161,ETR,EXPD,Utilities,Industrials
-4.793579798973947,0.0003873586289866348,-3.897850247842016,-3.3369165849187805,-3.044995958309874,152,219,ES,HUM,Utilities,Health Care
-4.791820489390849,0.0003901310553443624,-3.897850247842016,-3.3369165849187805,-3.044995958309874,152,343,ES,PH,Utilities,Industrials
-4.7898126417030085,0.000393318072824162,-3.897850247842016,-3.3369165849187805,-3.044995958309874,65,248,BLL,KLAC,Materials,Information Technology
-4.789745260507375,0.00039342545151819613,-3.897850247842016,-3.3369165849187805,-3.044995958309874,13,267,ADSK,LRCX,Information Technology,Information Technology
-4.787916603922076,0.00039635020726964005,-3.89797453720704,-3.3369858901403697,-3.045044058956916,89,379,CLX,SBUX,Consumer Staples,Consumer Discretionary
-4.787498809099846,0.0003970213083320729,-3.8993520104355714,-3.3377537812697278,-3.0455769720073045,221,402,ICE,SYK,Financials,Health Care
-4.786887362409668,0.0003980054084487854,-3.897850247842016,-3.3369165849187805,-3.044995958309874,88,186,CL,GIS,Consumer Staples,Consumer Staples
-4.785194258558165,0.00040074244503333917,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,189,459,GOOG,XEL,Information Technology,Utilities
-4.78508717775166,0.0004009161466953934,-3.897850247842016,-3.3369165849187805,-3.044995958309874,334,434,PCAR,VAR,Industrials,Health Care
-4.784740482980417,0.0004014790278564656,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,352,CAG,PPG,Consumer Staples,Materials
-4.784399138091376,0.00040203395311618574,-3.897850247842016,-3.3369165849187805,-3.044995958309874,135,338,DUK,PEP,Utilities,Consumer Staples
-4.783728095600773,0.00040312698355797374,-3.897850247842016,-3.3369165849187805,-3.044995958309874,328,448,OMC,WFC,Consumer Discretionary,Financials
-4.783535261603477,0.0004034416013924513,-3.8978551679843383,-3.3369193285064354,-3.044997862481323,99,211,COG,HP,Energy,Energy
-4.780929559402035,0.0004077157566451494,-3.897921199474541,-3.3369561487631434,-3.0450234172930433,8,222,ADBE,IDXX,Information Technology,Health Care
-4.779037300958595,0.000410846437848268,-3.897941095132067,-3.3369672427436066,-3.0450311169548963,44,86,APH,CI,Information Technology,Health Care
-4.77706432242445,0.000414134859849496,-3.8991603329411038,-3.3376469504771222,-3.04550283571742,7,129,ACN,DLR,Information Technology,Real Estate
-4.776668706640259,0.00041479723210790885,-3.897850247842016,-3.3369165849187805,-3.044995958309874,277,429,MCD,UNP,Consumer Discretionary,Industrials
-4.776426722870449,0.0004152028745527903,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,135,251,DUK,KMX,Utilities,Consumer Discretionary
-4.775709665022525,0.0004164070965234257,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,152,441,ES,VRTX,Utilities,Health Care
-4.7747712216883,0.00041798809971432983,-3.897850247842016,-3.3369165849187805,-3.044995958309874,13,103,ADSK,COST,Information Technology,Consumer Staples
-4.774505878060846,0.00041843615416101366,-3.897850247842016,-3.3369165849187805,-3.044995958309874,210,277,HON,MCD,Industrials,Consumer Discretionary
-4.773655197210998,0.000419875660924104,-3.897850247842016,-3.3369165849187805,-3.044995958309874,356,409,PSA,TIF,Real Estate,Consumer Discretionary
-4.773573876592087,0.0004200135150367198,-3.897850247842016,-3.3369165849187805,-3.044995958309874,9,288,ADI,MMC,Information Technology,Financials
-4.771008389564686,0.00042438453596560413,-3.897850247842016,-3.3369165849187805,-3.044995958309874,135,143,DUK,EFX,Utilities,Industrials
-4.769704842988801,0.0004266219267539856,-3.898020602503622,-3.3370115759197665,-3.045061885802532,101,330,COO,ORLY,Health Care,Consumer Discretionary
-4.769334294814307,0.0004272599627466492,-3.898800353430501,-3.337446297549863,-3.045363587298757,110,310,CTAS,NFLX,Industrials,Information Technology
-4.768165011453807,0.000429279234492708,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,266,AEP,LOW,Utilities,Consumer Discretionary
-4.767801801077481,0.000429908307158123,-3.8981987931847404,-3.3371109302061943,-3.0451308405452826,233,365,IRM,RE,Real Estate,Financials
-4.767191762390856,0.00043096684177424034,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,242,CLX,JPM,Consumer Staples,Financials
-4.766004069510857,0.0004330347863208755,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,149,286,EQIX,MKC,Real Estate,Consumer Staples
-4.765302506172626,0.0004342607102115685,-3.897850247842016,-3.3369165849187805,-3.044995958309874,31,215,AME,HRL,Industrials,Consumer Staples
-4.765132667690969,0.0004345579815148257,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,190,459,GOOGL,XEL,Information Technology,Utilities
-4.764425557454323,0.00043579771693457527,-3.898698617051535,-3.337389584959653,-3.0453242293061766,7,103,ACN,COST,Information Technology,Consumer Staples
-4.763786966670291,0.00043692019198470427,-3.897850247842016,-3.3369165849187805,-3.044995958309874,199,415,HAS,TRV,Consumer Discretionary,Financials
-4.761364681693958,0.00044120281276911023,-3.897850247842016,-3.3369165849187805,-3.044995958309874,43,266,APD,LOW,Materials,Consumer Discretionary
-4.761256212462372,0.0004413955118982002,-3.8998894807164266,-3.338053299857698,-3.045784819346823,293,433,MOS,V,Materials,Information Technology
-4.760810875886823,0.0004421875004652434,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,33,AEP,AMGN,Utilities,Health Care
-4.758462613918806,0.00044638590935094734,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,86,CAG,CI,Consumer Staples,Health Care
-4.758189936484157,0.00044687585634332097,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,98,188,COF,GM,Financials,Consumer Discretionary
-4.75652279715566,0.00044988243714238715,-3.8981414139838355,-3.337078937806219,-3.045108637012461,5,356,ABC,PSA,Health Care,Real Estate
-4.7565212056192285,0.00044988531648494477,-3.8994152987800637,-3.337789053220134,-3.04560144905752,173,406,FISV,TDG,Information Technology,Industrials
-4.7559971674869095,0.00045083433177401397,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,215,CI,HRL,Health Care,Consumer Staples
-4.752310561746783,0.00045756428099838915,-3.897850247842016,-3.3369165849187805,-3.044995958309874,43,447,APD,WEC,Materials,Utilities
-4.7520741020299795,0.0004579991632493733,-3.8999157545953262,-3.3380679401663658,-3.045794978565934,51,406,AWK,TDG,Utilities,Industrials
-4.751531203738737,0.00045899910583037737,-3.8986893394023285,-3.33738441306477,-3.0453206400435717,95,172,CMS,FIS,Utilities,Information Technology
-4.750653096426173,0.000460620821485512,-3.897941095132067,-3.3369672427436066,-3.0450311169548963,44,101,APH,COO,Information Technology,Health Care
-4.75064872778508,0.00046062890313548093,-3.897850247842016,-3.3369165849187805,-3.044995958309874,351,409,PNW,TIF,Utilities,Consumer Discretionary
-4.748677395468231,0.00046428940965013375,-3.898175383266733,-3.3370978778293483,-3.045121781879747,365,370,RE,RJF,Financials,Financials
-4.7476465881540655,0.0004662144028865637,-3.898518971855934,-3.337289437382144,-3.0452547270026775,0,419,A,TXN,Health Care,Information Technology
-4.747454291465269,0.0004665743425684751,-3.897850247842016,-3.3369165849187805,-3.044995958309874,10,334,ADM,PCAR,Consumer Staples,Industrials
-4.746188956404716,0.00046894933958642655,-3.8984768274692168,-3.3372659420475115,-3.0452384211108194,378,441,SBAC,VRTX,Real Estate,Health Care
-4.744549439978345,0.00047204364200985815,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,343,AEP,PH,Utilities,Industrials
-4.742285375936576,0.000476348367546486,-3.897850247842016,-3.3369165849187805,-3.044995958309874,240,351,JNJ,PNW,Health Care,Utilities
-4.742134745683056,0.0004766360756257725,-3.897850247842016,-3.3369165849187805,-3.044995958309874,263,399,LMT,SWK,Industrials,Consumer Discretionary
-4.741144694235574,0.00047853118814333287,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,199,CI,HAS,Health Care,Consumer Discretionary
-4.740925938759441,0.0004789508784291936,-3.8991603329411038,-3.3376469504771222,-3.04550283571742,129,260,DLR,LH,Real Estate,Health Care
-4.740390647111958,0.0004799793205065687,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,242,441,JPM,VRTX,Financials,Health Care
-4.739819298746943,0.0004810793369670433,-3.897850247842016,-3.3369165849187805,-3.044995958309874,41,312,AOS,NI,Industrials,Utilities
-4.739093988068441,0.00048247920472413517,-3.897850247842016,-3.3369165849187805,-3.044995958309874,343,414,PH,TROW,Industrials,Financials
-4.739060247121956,0.00048254441908638935,-3.8996927740844773,-3.3379436868335546,-3.0457087558224516,345,407,PKG,TEL,Materials,Information Technology
-4.738476042689588,0.00048367488690482033,-3.897850247842016,-3.3369165849187805,-3.044995958309874,143,249,EFX,KMB,Industrials,Consumer Staples
-4.73780231033282,0.00048498169953966247,-3.8980484588602065,-3.3370271082816787,-3.045072665780294,86,274,CI,MAR,Health Care,Consumer Discretionary
-4.7376309710133375,0.0004853145708821784,-3.897850247842016,-3.3369165849187805,-3.044995958309874,119,165,DE,FAST,Industrials,Industrials
-4.737532209092835,0.00048550653963707897,-3.897850247842016,-3.3369165849187805,-3.044995958309874,57,349,BAX,PNC,Health Care,Financials
-4.737111357114363,0.0004863253754508996,-3.897850247842016,-3.3369165849187805,-3.044995958309874,141,434,ECL,VAR,Materials,Health Care
-4.736381314869852,0.00048774888324832613,-3.897850247842016,-3.3369165849187805,-3.044995958309874,258,289,LEG,MMM,Consumer Discretionary,Industrials
-4.736153085195123,0.0004881947139919268,-3.897956476182038,-3.336975819288562,-3.0450370694076936,267,389,LRCX,SNPS,Information Technology,Information Technology
-4.73552464499557,0.000489424316279091,-3.898730741670605,-3.337407492937369,-3.045336657308084,39,451,ANTM,WM,Health Care,Industrials
-4.735148746745847,0.0004901611927624744,-3.897850247842016,-3.3369165849187805,-3.044995958309874,6,346,ABT,PKI,Health Care,Health Care
-4.73412897303147,0.0004921655399773199,-3.8993520104355714,-3.3377537812697278,-3.0455769720073045,190,221,GOOGL,ICE,Information Technology,Financials
-4.733982984003925,0.0004924531108842908,-3.897850247842016,-3.3369165849187805,-3.044995958309874,223,238,IFF,JBHT,Materials,Industrials
-4.733885695367506,0.000492644839216537,-3.897850247842016,-3.3369165849187805,-3.044995958309874,3,124,AAPL,DHR,Information Technology,Health Care
-4.731220397783925,0.0004979248646667741,-3.8986865709519747,-3.33738286976814,-3.045319569004833,131,450,DOV,WLTW,Industrials,Financials
-4.730958485826164,0.0004984465905854635,-3.897850247842016,-3.3369165849187805,-3.044995958309874,290,399,MNST,SWK,Consumer Staples,Consumer Discretionary
-4.73077062742608,0.0004988211201805258,-3.898698617051535,-3.337389584959653,-3.0453242293061766,7,265,ACN,LNT,Information Technology,Utilities
-4.730042844753272,0.000500274594492139,-3.897850247842016,-3.3369165849187805,-3.044995958309874,409,447,TIF,WEC,Consumer Discretionary,Utilities
-4.729598173721985,0.0005011646244796502,-3.8985542906902375,-3.3373091272272934,-3.04526839181798,159,332,EW,PAYX,Health Care,Information Technology
-4.728866810107586,0.0005026317330242471,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,87,441,CINF,VRTX,Financials,Health Care
-4.7280878479479,0.0005041987792422375,-3.897850247842016,-3.3369165849187805,-3.044995958309874,142,415,ED,TRV,Utilities,Financials
-4.727457118678093,0.000505470999464818,-3.897850247842016,-3.3369165849187805,-3.044995958309874,248,267,KLAC,LRCX,Information Technology,Information Technology
-4.727078709711843,0.0005062357267244907,-3.897850247842016,-3.3369165849187805,-3.044995958309874,312,315,NI,NOC,Utilities,Industrials
-4.725161772650393,0.0005101264648868282,-3.8985380890499317,-3.33730009502917,-3.04526212344888,319,345,NTAP,PKG,Information Technology,Materials
-4.7245153654136995,0.0005114448015936314,-3.8981817309425217,-3.3371014170346927,-3.045124238175758,191,216,GPC,HSIC,Consumer Discretionary,Health Care
-4.724005265727896,0.0005124874092629927,-3.8993520104355714,-3.3377537812697278,-3.0455769720073045,189,221,GOOG,ICE,Information Technology,Financials
-4.722768126075014,0.0005150243683246809,-3.8979098682389997,-3.3369498303390746,-3.045019032050543,125,367,DIS,REGN,Consumer Discretionary,Health Care
-4.722539073117666,0.0005154953768923597,-3.8999157545953262,-3.3380679401663658,-3.045794978565934,51,286,AWK,MKC,Utilities,Consumer Staples
-4.721426586296551,0.0005177888015718189,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,258,CI,LEG,Health Care,Consumer Discretionary
-4.721406105315217,0.0005178311137982811,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,83,149,CHD,EQIX,Consumer Staples,Real Estate
-4.720379183465155,0.0005199568458540599,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,122,149,DGX,EQIX,Health Care,Real Estate
-4.72033501374867,0.0005200484616751158,-3.897850247842016,-3.3369165849187805,-3.044995958309874,131,152,DOV,ES,Industrials,Utilities
-4.7198966031491185,0.0005209586287957897,-3.897850247842016,-3.3369165849187805,-3.044995958309874,83,375,CHD,ROST,Consumer Staples,Consumer Discretionary
-4.718627994547773,0.0005236008077122086,-3.897850247842016,-3.3369165849187805,-3.044995958309874,165,409,FAST,TIF,Industrials,Consumer Discretionary
-4.717128113499077,0.0005267409686704476,-3.897850247842016,-3.3369165849187805,-3.044995958309874,101,410,COO,TJX,Health Care,Consumer Discretionary
-4.716858104790282,0.0005273081435082026,-3.898687031887025,-3.337383126720481,-3.045319747328257,251,281,KMX,MDLZ,Consumer Discretionary,Consumer Staples
-4.715614739053412,0.0005299273720370684,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,101,CI,COO,Health Care,Health Care
-4.714763487779183,0.0005317276556963171,-3.897850247842016,-3.3369165849187805,-3.044995958309874,40,459,AON,XEL,Financials,Utilities
-4.714507463159813,0.0005322702408387525,-3.897850247842016,-3.3369165849187805,-3.044995958309874,277,373,MCD,ROK,Consumer Discretionary,Industrials
-4.713504243764259,0.0005344013674953014,-3.898687031887025,-3.337383126720481,-3.045319747328257,54,281,AZO,MDLZ,Consumer Discretionary,Consumer Staples
-4.711949228399546,0.0005377205729727224,-3.8980160533142936,-3.3370090393331684,-3.0450601253242686,75,142,CB,ED,Financials,Utilities
-4.711215206222484,0.0005392940988062536,-3.8982956439848837,-3.337164928951985,-3.0451683167868904,36,248,AMZN,KLAC,Consumer Discretionary,Information Technology
-4.7111233848747975,0.0005394912417321906,-3.897850247842016,-3.3369165849187805,-3.044995958309874,152,290,ES,MNST,Utilities,Consumer Staples
-4.7107540599030715,0.0005402848788765037,-3.8980522474018753,-3.3370292207140855,-3.045074131876903,225,387,INCY,SNA,Health Care,Consumer Discretionary
-4.707627132079759,0.0005470485342357065,-3.897850247842016,-3.3369165849187805,-3.044995958309874,199,215,HAS,HRL,Consumer Discretionary,Consumer Staples
-4.706474204613604,0.0005495624348973173,-3.897850247842016,-3.3369165849187805,-3.044995958309874,248,308,KLAC,NEE,Information Technology,Utilities
-4.706161921663786,0.0005502452239811884,-3.897850247842016,-3.3369165849187805,-3.044995958309874,141,210,ECL,HON,Materials,Industrials
-4.70604931828045,0.0005504916210090711,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,141,CI,ECL,Health Care,Materials
-4.7057240754448415,0.0005512038965975574,-3.8980484588602065,-3.3370271082816787,-3.045072665780294,274,349,MAR,PNC,Consumer Discretionary,Financials
-4.705392008045495,0.0005519320139400687,-3.897850247842016,-3.3369165849187805,-3.044995958309874,125,249,DIS,KMB,Consumer Discretionary,Consumer Staples
-4.705247871172799,0.000552248341940457,-3.8985571517379585,-3.337310722217809,-3.045269498744652,283,464,MET,XRX,Financials,Information Technology
-4.704307087216958,0.0005543172215418175,-3.897850247842016,-3.3369165849187805,-3.044995958309874,131,277,DOV,MCD,Industrials,Consumer Discretionary
-4.703538200799904,0.0005560135032107126,-3.897850247842016,-3.3369165849187805,-3.044995958309874,210,315,HON,NOC,Industrials,Industrials
-4.7033461665885765,0.0005564379230379026,-3.9020023232866623,-3.339230182524923,-3.0466014093865845,4,238,ABBV,JBHT,Health Care,Industrials
-4.70290246831128,0.0005574197201537028,-3.8981361439532636,-3.3370759994105184,-3.0451065976861655,130,258,DLTR,LEG,Consumer Discretionary,Consumer Discretionary
-4.702517764596738,0.0005582722976865747,-3.8991603329411038,-3.3376469504771222,-3.04550283571742,129,278,DLR,MCHP,Real Estate,Information Technology
-4.702394103299261,0.0005585466158375041,-3.897850247842016,-3.3369165849187805,-3.044995958309874,267,411,LRCX,TMO,Information Technology,Health Care
-4.701904981353601,0.000559632881543022,-3.8994152987800637,-3.337789053220134,-3.04560144905752,172,406,FIS,TDG,Information Technology,Industrials
-4.701801752977075,0.000559862390392283,-3.897921199474541,-3.3369561487631434,-3.0450234172930433,13,222,ADSK,IDXX,Information Technology,Health Care
-4.701706004897239,0.0005600753474970755,-3.897850247842016,-3.3369165849187805,-3.044995958309874,135,414,DUK,TROW,Utilities,Financials
-4.701049635172742,0.0005615372619581803,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,387,CAG,SNA,Consumer Staples,Consumer Discretionary
-4.700937706531659,0.0005617869161725462,-3.898589985833011,-3.3373290266098814,-3.045282202010446,224,429,ILMN,UNP,Health Care,Industrials
-4.700895449861737,0.0005618811958799429,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,142,CAG,ED,Consumer Staples,Utilities
-4.7007209790933375,0.0005622706190095693,-3.8982956439848837,-3.337164928951985,-3.0451683167868904,36,267,AMZN,LRCX,Consumer Discretionary,Information Technology
-4.700436377612046,0.0005629064024997754,-3.897850247842016,-3.3369165849187805,-3.044995958309874,215,375,HRL,ROST,Consumer Staples,Consumer Discretionary
-4.700371597948325,0.0005630512111907238,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,143,163,EFX,EXR,Industrials,Real Estate
-4.697808664246256,0.0005688086508358078,-3.897850247842016,-3.3369165849187805,-3.044995958309874,223,312,IFF,NI,Materials,Utilities
-4.6964227262121865,0.0005719451202419975,-3.898518971855934,-3.337289437382144,-3.0452547270026775,0,9,A,ADI,Health Care,Information Technology
-4.696240900290505,0.0005723578113165401,-3.897850247842016,-3.3369165849187805,-3.044995958309874,353,463,PPL,XRAY,Utilities,Health Care
-4.695953536168989,0.0005730106150061289,-3.897850247842016,-3.3369165849187805,-3.044995958309874,13,392,ADSK,SPGI,Information Technology,Financials
-4.694750542926682,0.0005757510713396382,-3.897850247842016,-3.3369165849187805,-3.044995958309874,165,434,FAST,VAR,Industrials,Health Care
-4.694551966168971,0.000576204620991838,-3.897850247842016,-3.3369165849187805,-3.044995958309874,238,351,JBHT,PNW,Industrials,Utilities
