,day_index,date,open_close,L/S,profit,trend_predicted,combo_price
28,1313,2019-12-12 00:00:00,C,L,1.5327547400881514,DOWN,5.331747324057545
29,1313,2019-12-12 00:00:00,O,S,0.0,DOWN,5.331747324057545
30,1320,2019-12-23 00:00:00,C,S,1.1921569576986428,UP,4.139590366358902
31,1320,2019-12-23 00:00:00,O,L,0.0,UP,4.139590366358902
32,1321,2019-12-24 00:00:00,C,L,0.5006539006147506,DOWN,4.640244266973653
33,1321,2019-12-24 00:00:00,O,S,0.0,DOWN,4.640244266973653
34,1322,2019-12-26 00:00:00,C,S,0.884300393467683,UP,3.75594387350597
35,1322,2019-12-26 00:00:00,O,L,0.0,UP,3.75594387350597
36,1325,2019-12-31 00:00:00,C,L,1.5781949195669256,DOWN,5.334138793072896
37,1325,2019-12-31 00:00:00,O,S,0.0,DOWN,5.334138793072896
38,1326,2020-01-02 00:00:00,C,S,3.395731199979039,UP,1.9384075930938565
39,1326,2020-01-02 00:00:00,O,L,0.0,UP,1.9384075930938565
40,1329,2020-01-07 00:00:00,C,L,1.890648515691666,DOWN,3.8290561087855224
41,1329,2020-01-07 00:00:00,O,S,0.0,DOWN,3.8290561087855224
42,1333,2020-01-13 00:00:00,C,S,2.094684784168251,UP,1.7343713246172712
43,1333,2020-01-13 00:00:00,O,L,0.0,UP,1.7343713246172712
44,1338,2020-01-21 00:00:00,C,L,2.1263058965829487,DOWN,3.86067722120022
45,1338,2020-01-21 00:00:00,O,S,0.0,DOWN,3.86067722120022
46,1339,2020-01-22 00:00:00,C,S,0.9915876566059296,UP,2.86908956459429
47,1339,2020-01-22 00:00:00,O,L,0.0,UP,2.86908956459429
48,1342,2020-01-27 00:00:00,C,L,4.98561785382536,DOWN,7.85470741841965
49,1342,2020-01-27 00:00:00,O,S,0.0,DOWN,7.85470741841965
50,1343,2020-01-28 00:00:00,C,S,0.7423595909755107,UP,7.11234782744414
51,1343,2020-01-28 00:00:00,O,L,0.0,UP,7.11234782744414
52,1344,2020-01-29 00:00:00,C,L,-1.4344702849779907,DOWN,5.677877542466149
53,1344,2020-01-29 00:00:00,O,S,0.0,DOWN,5.677877542466149
54,1346,2020-01-31 00:00:00,C,S,1.2941237552009568,UP,4.383753787265192
55,1346,2020-01-31 00:00:00,O,L,0.0,UP,4.383753787265192
56,1349,2020-02-05 00:00:00,C,L,-0.47208371129693205,DOWN,3.91167007596826
57,1349,2020-02-05 00:00:00,O,S,0.0,DOWN,3.91167007596826
58,1358,2020-02-19 00:00:00,C,S,-0.6800435821881763,UP,4.591713658156436
59,1358,2020-02-19 00:00:00,O,L,0.0,UP,4.591713658156436
60,1359,2020-02-20 00:00:00,C,L,2.528076573947061,DOWN,7.119790232103497
61,1359,2020-02-20 00:00:00,O,S,0.0,DOWN,7.119790232103497
62,1362,2020-02-25 00:00:00,C,S,5.10509615972903,UP,2.0146940723744677
63,1362,2020-02-25 00:00:00,O,L,0.0,UP,2.0146940723744677
64,1371,2020-03-09 00:00:00,C,L,-11.684442608418863,DOWN,-9.669748536044395
65,1371,2020-03-09 00:00:00,O,S,0.0,DOWN,-9.669748536044395
66,1385,2020-03-27 00:00:00,C,S,0.29720815182521676,UP,-9.966956687869612
67,1385,2020-03-27 00:00:00,O,L,0.0,UP,-9.966956687869612
68,1387,2020-03-31 00:00:00,C,L,-7.644479229286631,DOWN,-17.611435917156243
69,1387,2020-03-31 00:00:00,O,S,0.0,DOWN,-17.611435917156243
70,1388,2020-04-01 00:00:00,C,S,0.43248397838446806,UP,-18.04391989554071
71,1388,2020-04-01 00:00:00,O,L,0.0,UP,-18.04391989554071
72,1389,2020-04-02 00:00:00,C,L,-1.6359412307432848,DOWN,-19.679861126283996
73,1389,2020-04-02 00:00:00,O,S,0.0,DOWN,-19.679861126283996
74,1391,2020-04-06 00:00:00,C,S,-4.432187103432241,UP,-15.247674022851754
75,1391,2020-04-06 00:00:00,O,L,0.0,UP,-15.247674022851754
76,1392,2020-04-07 00:00:00,C,L,0.9917845679380974,DOWN,-14.255889454913657
77,1392,2020-04-07 00:00:00,O,S,0.0,DOWN,-14.255889454913657
78,1397,2020-04-15 00:00:00,C,S,0.8920238192637129,UP,-15.14791327417737
79,1397,2020-04-15 00:00:00,O,L,0.0,UP,-15.14791327417737
80,1399,2020-04-17 00:00:00,C,L,5.067588360153877,DOWN,-10.080324914023493
81,1399,2020-04-17 00:00:00,O,S,0.0,DOWN,-10.080324914023493
82,1406,2020-04-28 00:00:00,C,S,-10.279353067258327,UP,0.1990281532348348
83,1406,2020-04-28 00:00:00,O,L,0.0,UP,0.1990281532348348
84,1408,2020-04-30 00:00:00,C,L,-1.4276844874957106,DOWN,-1.2286563342608758
85,1408,2020-04-30 00:00:00,O,S,0.0,DOWN,-1.2286563342608758
86,1410,2020-05-04 00:00:00,C,S,-2.0376871179546754,UP,0.8090307836937995
87,1410,2020-05-04 00:00:00,O,L,0.0,UP,0.8090307836937995
88,1417,2020-05-13 00:00:00,C,L,-2.4972036951250516,DOWN,-1.688172911431252
89,1417,2020-05-13 00:00:00,O,S,0.0,DOWN,-1.688172911431252
90,1418,2020-05-14 00:00:00,C,S,-1.4349075146868842,UP,-0.2532653967443679
91,1418,2020-05-14 00:00:00,O,L,0.0,UP,-0.2532653967443679
92,1420,2020-05-18 00:00:00,C,L,4.537108236212049,DOWN,4.283842839467681
93,1420,2020-05-18 00:00:00,O,S,0.0,DOWN,4.283842839467681
94,1421,2020-05-19 00:00:00,C,S,4.3663660247454175,UP,-0.08252318527773639
95,1421,2020-05-19 00:00:00,O,L,0.0,UP,-0.08252318527773639
96,1422,2020-05-20 00:00:00,C,L,-1.7611644184842419,DOWN,-1.8436876037619783
97,1422,2020-05-20 00:00:00,O,S,0.0,DOWN,-1.8436876037619783
98,1424,2020-05-22 00:00:00,C,S,-1.931906173887043,UP,0.08821857012506484
99,1424,2020-05-22 00:00:00,O,L,0.0,UP,0.08821857012506484
100,1429,2020-06-01 00:00:00,C,L,-2.0386852031163443,DOWN,-1.9504666329912794
101,1429,2020-06-01 00:00:00,O,S,0.0,DOWN,-1.9504666329912794
102,1444,2020-06-22 00:00:00,C,S,-2.120366314328521,UP,0.16989968133724176
103,1444,2020-06-22 00:00:00,O,L,0.0,UP,0.16989968133724176
104,1445,2020-06-23 00:00:00,C,L,-1.735940153989361,DOWN,-1.5660404726521193
105,1445,2020-06-23 00:00:00,O,S,0.0,DOWN,-1.5660404726521193
106,1448,2020-06-26 00:00:00,C,S,-3.922839559308059,UP,2.35679908665594
107,1448,2020-06-26 00:00:00,O,L,0.0,UP,2.35679908665594
108,1449,2020-06-29 00:00:00,C,L,1.7844704889381404,DOWN,4.14126957559408
109,1449,2020-06-29 00:00:00,O,S,0.0,DOWN,4.14126957559408
110,1453,2020-07-06 00:00:00,C,S,8.133841251531095,UP,-3.9925716759370147
111,1453,2020-07-06 00:00:00,O,L,0.0,UP,-3.9925716759370147
112,1455,2020-07-08 00:00:00,C,L,-7.238834954538291,DOWN,-11.231406630475306
113,1455,2020-07-08 00:00:00,O,S,0.0,DOWN,-11.231406630475306
114,1456,2020-07-09 00:00:00,C,S,3.7012356500490142,UP,-14.93264228052432
115,1456,2020-07-09 00:00:00,O,L,0.0,UP,-14.93264228052432
116,1459,2020-07-14 00:00:00,C,L,6.872328062907457,DOWN,-8.060314217616863
117,1459,2020-07-14 00:00:00,O,S,0.0,DOWN,-8.060314217616863
118,1464,2020-07-21 00:00:00,C,S,0.17064803612890955,UP,-8.230962253745773
119,1464,2020-07-21 00:00:00,O,L,0.0,UP,-8.230962253745773
120,1465,2020-07-22 00:00:00,C,L,9.400737702124843,DOWN,1.1697754483790703
121,1465,2020-07-22 00:00:00,O,S,0.0,DOWN,1.1697754483790703
122,1483,2020-08-17 00:00:00,C,S,-11.361314624425376,UP,12.531090072804446
123,1483,2020-08-17 00:00:00,O,L,0.0,UP,12.531090072804446
124,1484,2020-08-18 00:00:00,C,L,-1.1202178145544934,DOWN,11.410872258249952
125,1484,2020-08-18 00:00:00,O,S,0.0,DOWN,11.410872258249952
126,1485,2020-08-19 00:00:00,C,S,-0.9041709744391824,UP,12.315043232689135
127,1485,2020-08-19 00:00:00,O,L,0.0,UP,12.315043232689135
128,1486,2020-08-20 00:00:00,C,L,0.7373922276275948,DOWN,13.05243546031673
129,1486,2020-08-20 00:00:00,O,S,0.0,DOWN,13.05243546031673
130,1494,2020-09-01 00:00:00,C,S,13.427687920259487,UP,-0.37525245994275735
131,1494,2020-09-01 00:00:00,O,L,0.0,UP,-0.37525245994275735
132,1497,2020-09-04 00:00:00,C,L,-0.8383662882927609,DOWN,-1.2136187482355183
133,1497,2020-09-04 00:00:00,O,S,0.0,DOWN,-1.2136187482355183
134,1498,2020-09-08 00:00:00,C,S,-3.2780092349671577,UP,2.0643904867316394
135,1498,2020-09-08 00:00:00,O,L,0.0,UP,2.0643904867316394
136,1499,2020-09-09 00:00:00,C,L,2.381611036768959,DOWN,4.446001523500598
137,1499,2020-09-09 00:00:00,O,S,0.0,DOWN,4.446001523500598
138,1504,2020-09-16 00:00:00,C,S,3.1081532455723107,UP,1.3378482779282876
139,1504,2020-09-16 00:00:00,O,L,0.0,UP,1.3378482779282876
140,1505,2020-09-17 00:00:00,C,L,-0.5299735932435965,DOWN,0.8078746846846911
141,1505,2020-09-17 00:00:00,O,S,0.0,DOWN,0.8078746846846911
142,1519,2020-10-07 00:00:00,C,S,-0.9599441422753898,UP,1.767818826960081
143,1519,2020-10-07 00:00:00,O,L,0.0,UP,1.767818826960081
144,1520,2020-10-08 00:00:00,C,L,-1.1059139157716942,DOWN,0.6619049111883868
145,1520,2020-10-08 00:00:00,O,S,0.0,DOWN,0.6619049111883868
146,1521,2020-10-09 00:00:00,C,S,-1.9741459167840674,UP,2.636050827972454
147,1521,2020-10-09 00:00:00,O,L,0.0,UP,2.636050827972454
148,1522,2020-10-12 00:00:00,C,L,-0.7691583167668767,DOWN,1.8668925112055774
149,1522,2020-10-12 00:00:00,O,S,0.0,DOWN,1.8668925112055774
150,1529,2020-10-21 00:00:00,C,S,0.259688098691484,UP,1.6072044125140934
151,1529,2020-10-21 00:00:00,O,L,0.0,UP,1.6072044125140934
152,1538,2020-11-03 00:00:00,C,L,8.645936958048495,DOWN,10.253141370562588
153,1538,2020-11-03 00:00:00,O,S,0.0,DOWN,10.253141370562588
