,day_index,low_pos,high_pos,p_l,coef,Trade_type,L/S
331,3396,-79.70992279052734,174.15736389160156,42.06538063215237,1.657158589986075,O,L
332,3398,80.5143814086914,-173.0605010986328,-39.63540232980472,1.657158589986075,O,S
333,3407,-84.44837951660156,184.42092895507812,44.47657142873774,1.657158589986075,O,L
334,3414,84.1303939819336,-185.8115997314453,-46.39419466537126,1.657158589986075,O,S
335,3439,-88.17550659179688,193.26095581054688,47.14015763557691,1.657158589986075,O,L
336,3444,87.79167175292969,-192.66148376464844,-47.17676079004315,1.657158589986075,O,S
337,3465,-92.00410461425781,194.5582275390625,42.09283526356768,1.657158589986075,O,L
338,3476,92.0580825805664,-195.2166748046875,-42.66183247865442,1.657158589986075,O,S
339,3495,-92.30488586425781,185.01356506347656,32.0497305558375,1.657158589986075,O,L
340,3499,93.19338989257812,-185.14175415039062,-30.705527559983324,1.657158589986075,O,S
341,3501,-90.69572448730469,186.13758850097656,35.840389591829194,1.657158589986075,O,L
342,3504,90.7845687866211,-182.3907928466797,-31.946364843748825,1.657158589986075,O,S
343,3507,-91.98896789550781,187.57716369628906,35.136855364295,1.657158589986075,O,L
344,3518,91.97909545898438,-187.0940399169922,-34.67009177798704,1.657158589986075,O,S
345,3526,-93.26248931884766,192.0930938720703,37.54235857385734,1.657158589986075,O,L
346,3531,92.12718200683594,-190.57461547851562,-37.905264444676874,1.657158589986075,O,S
347,3538,-91.01109313964844,197.24000549316406,46.42019071277292,1.657158589986075,O,L
348,3545,91.28836059570312,-199.1627197265625,-47.88342879964674,1.657158589986075,O,S
349,3566,-97.21977233886719,205.18759155273438,44.07901070489001,1.657158589986075,O,L
350,3571,99.06157684326172,-212.78457641601562,-48.62383341263882,1.657158589986075,O,S
351,3573,-91.97159576416016,217.6810760498047,65.26955609449976,1.657158589986075,O,L
352,3575,91.72403717041016,-207.97711181640625,-55.97583571125901,1.657158589986075,O,S
353,3591,-94.01145935058594,195.02862548828125,39.23672806833105,1.657158589986075,O,L
354,3592,99.19029998779297,-204.31712341308594,-39.94306574501914,1.657158589986075,O,S
355,3595,-87.7532730102539,182.74288940429688,37.32179923596141,1.657158589986075,O,L
356,3596,89.66439056396484,-185.64122009277344,-37.053105053832724,1.657158589986075,O,S
357,3598,-74.8705062866211,170.9319610595703,46.85965843008974,1.657158589986075,O,L
358,3600,73.6708755493164,-162.2369842529297,-40.1526600045849,1.657158589986075,O,S
359,3602,-69.64596557617188,155.4511260986328,40.03671598620511,1.657158589986075,O,L
360,3603,73.22367095947266,-150.9404296875,-29.597194366695987,1.657158589986075,O,S
361,3607,-74.05846405029297,161.98968505859375,39.26306519647582,1.657158589986075,O,L
362,3609,80.74678802490234,-165.4023895263672,-31.592156137115524,1.657158589986075,O,S
363,3611,-80.2498779296875,168.69993591308594,35.71316135657037,1.657158589986075,O,L
364,3613,80.63746643066406,-157.33738708496094,-23.708316914672224,1.657158589986075,O,S
365,3616,-81.790283203125,177.48007202148438,41.94060163403199,1.657158589986075,O,L
366,3622,87.55435180664062,-187.90896606445312,-42.817519877415776,1.657158589986075,O,S
367,3633,-88.12081909179688,182.09857177734375,36.06839946276364,1.657158589986075,O,L
368,3637,92.51344299316406,-191.84214782714844,-38.53270108183955,1.657158589986075,O,S
369,3638,-92.94078826904297,196.0137176513672,41.996092011245594,1.657158589986075,O,L
370,3644,95.40542602539062,-203.3536834716797,-45.25176220242258,1.657158589986075,O,S
371,3651,-94.28243255615234,204.25750732421875,48.016564329008105,1.657158589986075,O,L
372,3653,97.01539611816406,-201.089111328125,-40.31921429000769,1.657158589986075,O,S
373,3657,-97.20421600341797,205.40965270996094,44.32685117703494,1.657158589986075,O,L
374,3659,96.83651733398438,-199.64892578125,-39.17545925690234,1.657158589986075,O,S
375,3666,-94.10812377929688,194.7920379638672,38.83995225553255,1.657158589986075,O,L
376,3668,94.02836608886719,-192.35862731933594,-36.53871275281432,1.657158589986075,O,S
377,3672,-90.13004302978516,193.23268127441406,43.87290625179102,1.657158589986075,O,L
378,3676,91.98448944091797,-195.9536895751953,-43.52080275269469,1.657158589986075,O,S
379,3681,-92.27362823486328,201.66485595703125,48.752820298445926,1.657158589986075,O,L
380,3688,94.82598114013672,-210.28640747070312,-53.14471827046802,1.657158589986075,O,S
381,3694,-94.01840209960938,209.439208984375,53.635806328242495,1.657158589986075,O,L
382,3697,95.99248504638672,-203.9772186279297,-44.90244745920009,1.657158589986075,O,S
383,3710,-103.44017791748047,201.4356231689453,30.018843783304646,1.657158589986075,O,L
384,3712,105.4940185546875,-193.96026611328125,-19.139947073230474,1.657158589986075,O,S
385,3715,-104.69641876220703,204.8842315673828,31.385661874812172,1.657158589986075,O,L
386,3727,100.52999877929688,-205.57196044921875,-38.977809420817294,1.657158589986075,O,S
387,3734,-98.33000183105469,197.6680450439453,34.71963785626656,1.657158589986075,O,L
388,3735,100.55999755859375,-198.01687622070312,-31.37301245750075,1.657158589986075,O,S
389,3737,-99.16999816894531,208.08999633789062,43.749582003319574,1.657158589986075,O,L
390,3753,99.47000122070312,-209.3699951171875,-44.53242814837395,1.657158589986075,O,S
391,3766,-98.22000122070312,196.0,33.23388126866905,1.657158589986075,O,L
